Order_ID,Order_Date,Warehouse,Carrier,Product_Type,Route,Route_Distance_KM,Processing_Days,Transit_Days,Day_of_Week,Month,Season,Delay_Days,Promised_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Risk
ORD00155,2025-07-06,Hyderabad,Delhivery,Grocery,Kochi-Bangalore,550,2.5,1.3,Sunday,July,Monsoon,1,2025-07-10,2025-07-11,Delayed,Medium
ORD00156,2025-08-31,Hyderabad,XpressBees,Clothing,Kochi-Bangalore,550,2.3,1.0,Sunday,August,Monsoon,1,2025-09-04,2025-09-05,Delayed,Medium
ORD00157,2025-03-27,Coimbatore,BlueDart,Pharmacy,Coimbatore-Kochi,190,1.7,1.0,Thursday,March,Summer,1,2025-03-30,2025-03-31,Delayed,Medium
ORD00158,2025-10-11,Chennai,DTDC,Clothing,Hyderabad-Chennai,630,1.9,2.6,Saturday,October,Autumn,1,2025-10-16,2025-10-17,Delayed,Medium
ORD00159,2025-03-07,Chennai,DTDC,Pharmacy,Bangalore-Hyderabad,570,1.5,1.0,Friday,March,Summer,1,2025-03-10,2025-03-11,Delayed,Medium
ORD00160,2025-06-19,Kochi,BlueDart,Pharmacy,Hyderabad-Chennai,630,2.0,2.2,Thursday,June,Monsoon,4,2025-06-24,2025-06-28,Delayed,High
ORD00161,2025-02-14,Kochi,XpressBees,Pharmacy,Bangalore-Hyderabad,570,1.3,2.2,Friday,February,Winter,2,2025-02-18,2025-02-20,Delayed,Medium
ORD00162,2025-03-03,Coimbatore,BlueDart,Furniture,Chennai-Bangalore,350,1.3,2.3,Monday,March,Summer,3,2025-03-07,2025-03-10,Delayed,High
ORD00163,2025-05-14,Chennai,Ecom Express,Grocery,Bangalore-Hyderabad,570,1.9,2.3,Wednesday,May,Summer,1,2025-05-19,2025-05-20,Delayed,Medium
ORD00164,2025-10-11,Coimbatore,BlueDart,Clothing,Chennai-Bangalore,350,2.0,1.1,Saturday,October,Autumn,1,2025-10-15,2025-10-16,Delayed,Medium
ORD00165,2025-01-28,Kochi,XpressBees,Clothing,Chennai-Bangalore,350,2.1,1.4,Tuesday,January,Winter,0,2025-02-01,2025-02-01,On-Time,Low
ORD00166,2025-04-18,Kochi,BlueDart,Furniture,Chennai-Coimbatore,510,2.6,2.2,Friday,April,Summer,1,2025-04-23,2025-04-24,Delayed,Medium
ORD00167,2025-02-13,Hyderabad,Delhivery,Pharmacy,Bangalore-Hyderabad,570,1.6,2.0,Thursday,February,Winter,0,2025-02-17,2025-02-17,On-Time,Low
ORD00168,2025-12-06,Coimbatore,BlueDart,Grocery,Coimbatore-Kochi,190,1.9,1.2,Saturday,December,Winter,1,2025-12-10,2025-12-11,Delayed,Medium
ORD00169,2025-10-13,Coimbatore,BlueDart,Electronics,Coimbatore-Kochi,190,2.9,1.0,Monday,October,Autumn,1,2025-10-17,2025-10-18,Delayed,Medium
ORD00170,2025-11-27,Chennai,XpressBees,Electronics,Bangalore-Hyderabad,570,1.5,2.7,Thursday,November,Autumn,1,2025-12-02,2025-12-03,Delayed,Medium
ORD00171,2025-05-08,Chennai,Ecom Express,Furniture,Chennai-Coimbatore,510,1.1,1.3,Thursday,May,Summer,1,2025-05-11,2025-05-12,Delayed,Medium
ORD00172,2025-12-14,Hyderabad,Ecom Express,Grocery,Coimbatore-Kochi,190,2.1,1.0,Sunday,December,Winter,1,2025-12-18,2025-12-19,Delayed,Medium
ORD00173,2025-08-19,Bangalore,XpressBees,Electronics,Hyderabad-Chennai,630,1.1,1.8,Tuesday,August,Monsoon,1,2025-08-22,2025-08-23,Delayed,Medium
ORD00174,2025-07-09,Bangalore,XpressBees,Electronics,Coimbatore-Kochi,190,0.8,1.0,Wednesday,July,Monsoon,0,2025-07-11,2025-07-11,On-Time,Low
ORD00175,2025-08-13,Bangalore,XpressBees,Clothing,Chennai-Coimbatore,510,1.2,2.2,Wednesday,August,Monsoon,0,2025-08-17,2025-08-17,On-Time,Low
ORD00176,2025-10-10,Coimbatore,Delhivery,Grocery,Chennai-Bangalore,350,2.4,1.0,Friday,October,Autumn,1,2025-10-14,2025-10-15,Delayed,Medium
ORD00177,2025-05-01,Coimbatore,DTDC,Electronics,Chennai-Bangalore,350,1.4,1.0,Thursday,May,Summer,1,2025-05-04,2025-05-05,Delayed,Medium
ORD00178,2025-04-26,Kochi,BlueDart,Clothing,Chennai-Bangalore,350,1.2,1.4,Saturday,April,Summer,0,2025-04-29,2025-04-29,On-Time,Low
ORD00179,2025-08-21,Coimbatore,XpressBees,Grocery,Chennai-Coimbatore,510,2.0,1.7,Thursday,August,Monsoon,2,2025-08-25,2025-08-27,Delayed,Medium
ORD00180,2025-09-16,Coimbatore,XpressBees,Pharmacy,Chennai-Bangalore,350,1.4,1.1,Tuesday,September,Monsoon,1,2025-09-19,2025-09-20,Delayed,Medium
ORD00181,2025-12-25,Coimbatore,XpressBees,Grocery,Chennai-Bangalore,350,1.4,1.1,Thursday,December,Winter,1,2025-12-28,2025-12-29,Delayed,Medium
ORD00182,2025-07-17,Hyderabad,Ecom Express,Furniture,Chennai-Coimbatore,510,1.7,1.8,Thursday,July,Monsoon,2,2025-07-21,2025-07-23,Delayed,Medium
ORD00183,2025-05-17,Coimbatore,XpressBees,Clothing,Hyderabad-Chennai,630,2.6,1.4,Saturday,May,Summer,1,2025-05-21,2025-05-22,Delayed,Medium
ORD00184,2025-11-14,Chennai,BlueDart,Pharmacy,Coimbatore-Kochi,190,1.9,1.0,Friday,November,Autumn,1,2025-11-17,2025-11-18,Delayed,Medium
ORD00185,2025-06-14,Chennai,XpressBees,Clothing,Chennai-Coimbatore,510,1.4,1.5,Saturday,June,Monsoon,2,2025-06-17,2025-06-19,Delayed,Medium
ORD00186,2025-08-13,Kochi,BlueDart,Clothing,Chennai-Coimbatore,510,2.4,2.0,Wednesday,August,Monsoon,1,2025-08-18,2025-08-19,Delayed,Medium
ORD00187,2025-11-03,Hyderabad,Delhivery,Electronics,Bangalore-Hyderabad,570,2.6,2.6,Monday,November,Autumn,1,2025-11-09,2025-11-10,Delayed,Medium
ORD00188,2025-08-22,Chennai,DTDC,Grocery,Chennai-Bangalore,350,1.7,1.1,Friday,August,Monsoon,1,2025-08-25,2025-08-26,Delayed,Medium
ORD00189,2025-06-21,Hyderabad,Ecom Express,Clothing,Kochi-Bangalore,550,1.5,2.3,Saturday,June,Monsoon,2,2025-06-25,2025-06-27,Delayed,Medium
ORD00190,2025-06-01,Hyderabad,BlueDart,Clothing,Hyderabad-Chennai,630,2.5,2.2,Sunday,June,Monsoon,1,2025-06-06,2025-06-07,Delayed,Medium
ORD00191,2025-11-11,Kochi,Delhivery,Furniture,Kochi-Bangalore,550,2.6,1.8,Tuesday,November,Autumn,2,2025-11-16,2025-11-18,Delayed,Medium
ORD00192,2025-06-09,Hyderabad,DTDC,Furniture,Bangalore-Hyderabad,570,1.8,2.4,Monday,June,Monsoon,2,2025-06-14,2025-06-16,Delayed,Medium
ORD00193,2025-04-06,Coimbatore,DTDC,Furniture,Hyderabad-Chennai,630,2.6,1.1,Sunday,April,Summer,2,2025-04-10,2025-04-12,Delayed,Medium
ORD00194,2025-08-21,Hyderabad,DTDC,Clothing,Chennai-Bangalore,350,1.3,1.5,Thursday,August,Monsoon,0,2025-08-24,2025-08-24,On-Time,Low
ORD00195,2025-06-29,Kochi,BlueDart,Pharmacy,Kochi-Bangalore,550,0.8,1.4,Sunday,June,Monsoon,1,2025-07-02,2025-07-03,Delayed,Medium
ORD00196,2025-04-23,Kochi,Delhivery,Grocery,Chennai-Bangalore,350,1.3,1.9,Wednesday,April,Summer,1,2025-04-27,2025-04-28,Delayed,Medium
ORD00197,2025-11-14,Kochi,XpressBees,Clothing,Chennai-Bangalore,350,1.9,1.0,Friday,November,Autumn,3,2025-11-17,2025-11-20,Delayed,High
ORD00198,2025-02-21,Chennai,Delhivery,Electronics,Coimbatore-Kochi,190,1.5,1.0,Friday,February,Winter,1,2025-02-24,2025-02-25,Delayed,Medium
ORD00199,2025-09-25,Coimbatore,Delhivery,Pharmacy,Hyderabad-Chennai,630,2.5,1.0,Thursday,September,Monsoon,1,2025-09-29,2025-09-30,Delayed,Medium
ORD00200,2025-10-22,Chennai,Delhivery,Pharmacy,Hyderabad-Chennai,630,0.8,2.4,Wednesday,October,Autumn,0,2025-10-26,2025-10-26,On-Time,Low
ORD00201,2025-04-23,Bangalore,BlueDart,Grocery,Bangalore-Hyderabad,570,0.5,1.6,Wednesday,April,Summer,0,2025-04-26,2025-04-26,On-Time,Low
ORD00202,2025-04-11,Coimbatore,BlueDart,Pharmacy,Chennai-Coimbatore,510,2.4,1.3,Friday,April,Summer,1,2025-04-15,2025-04-16,Delayed,Medium
ORD00203,2025-04-23,Hyderabad,BlueDart,Grocery,Chennai-Bangalore,350,1.0,1.2,Wednesday,April,Summer,1,2025-04-26,2025-04-27,Delayed,Medium
ORD00204,2025-03-22,Kochi,Delhivery,Pharmacy,Chennai-Bangalore,350,1.7,1.0,Saturday,March,Summer,1,2025-03-25,2025-03-26,Delayed,Medium
ORD00205,2025-07-06,Bangalore,BlueDart,Grocery,Kochi-Bangalore,550,1.2,1.3,Sunday,July,Monsoon,1,2025-07-09,2025-07-10,Delayed,Medium
ORD00206,2025-04-23,Coimbatore,DTDC,Furniture,Bangalore-Hyderabad,570,1.7,1.8,Wednesday,April,Summer,0,2025-04-27,2025-04-27,On-Time,Low
ORD00207,2025-01-02,Chennai,BlueDart,Furniture,Hyderabad-Chennai,630,1.8,3.1,Thursday,January,Winter,0,2025-01-07,2025-01-07,On-Time,Low
ORD00208,2025-05-10,Kochi,Ecom Express,Pharmacy,Coimbatore-Kochi,190,0.8,1.0,Saturday,May,Summer,1,2025-05-12,2025-05-13,Delayed,Medium
ORD00209,2025-08-08,Chennai,BlueDart,Pharmacy,Hyderabad-Chennai,630,2.4,2.4,Friday,August,Monsoon,2,2025-08-13,2025-08-15,Delayed,Medium
ORD00210,2025-02-23,Coimbatore,BlueDart,Grocery,Coimbatore-Kochi,190,1.8,1.0,Sunday,February,Winter,1,2025-02-26,2025-02-27,Delayed,Medium
ORD00211,2025-12-09,Coimbatore,BlueDart,Grocery,Coimbatore-Kochi,190,1.9,3.0,Tuesday,December,Winter,1,2025-12-14,2025-12-15,Delayed,Medium
ORD00212,2025-08-12,Bangalore,BlueDart,Clothing,Hyderabad-Chennai,630,2.5,2.7,Tuesday,August,Monsoon,0,2025-08-18,2025-08-18,On-Time,Low
ORD00213,2025-08-13,Hyderabad,Ecom Express,Furniture,Kochi-Bangalore,550,1.0,1.0,Wednesday,August,Monsoon,2,2025-08-15,2025-08-17,Delayed,Medium
ORD00214,2025-05-06,Chennai,XpressBees,Clothing,Chennai-Bangalore,350,1.0,1.3,Tuesday,May,Summer,1,2025-05-09,2025-05-10,Delayed,Medium
ORD00215,2025-05-10,Bangalore,BlueDart,Clothing,Coimbatore-Kochi,190,1.9,1.4,Saturday,May,Summer,0,2025-05-14,2025-05-14,On-Time,Low
ORD00216,2025-02-22,Kochi,DTDC,Electronics,Kochi-Bangalore,550,1.0,1.0,Saturday,February,Winter,1,2025-02-24,2025-02-25,Delayed,Medium
ORD00217,2025-06-21,Hyderabad,Ecom Express,Grocery,Bangalore-Hyderabad,570,1.9,2.0,Saturday,June,Monsoon,2,2025-06-25,2025-06-27,Delayed,Medium
ORD00218,2025-08-06,Bangalore,XpressBees,Electronics,Bangalore-Hyderabad,570,0.9,1.5,Wednesday,August,Monsoon,1,2025-08-09,2025-08-10,Delayed,Medium
ORD00219,2025-06-09,Chennai,BlueDart,Electronics,Coimbatore-Kochi,190,0.7,1.0,Monday,June,Monsoon,0,2025-06-11,2025-06-11,On-Time,Low
ORD00220,2025-07-17,Coimbatore,XpressBees,Clothing,Chennai-Bangalore,350,2.3,2.1,Thursday,July,Monsoon,1,2025-07-22,2025-07-23,Delayed,Medium
ORD00221,2025-09-04,Kochi,DTDC,Electronics,Coimbatore-Kochi,190,2.1,1.0,Thursday,September,Monsoon,1,2025-09-08,2025-09-09,Delayed,Medium
ORD00222,2025-11-20,Chennai,Ecom Express,Grocery,Bangalore-Hyderabad,570,1.5,1.4,Thursday,November,Autumn,1,2025-11-23,2025-11-24,Delayed,Medium
ORD00223,2025-07-22,Hyderabad,Ecom Express,Clothing,Bangalore-Hyderabad,570,2.7,1.3,Tuesday,July,Monsoon,1,2025-07-26,2025-07-27,Delayed,Medium
ORD00224,2025-07-03,Hyderabad,XpressBees,Grocery,Hyderabad-Chennai,630,1.3,1.3,Thursday,July,Monsoon,1,2025-07-06,2025-07-07,Delayed,Medium
ORD00225,2025-05-03,Coimbatore,BlueDart,Pharmacy,Chennai-Bangalore,350,2.4,1.0,Saturday,May,Summer,1,2025-05-07,2025-05-08,Delayed,Medium
ORD00226,2025-09-12,Coimbatore,Delhivery,Electronics,Hyderabad-Chennai,630,2.2,1.7,Friday,September,Monsoon,2,2025-09-16,2025-09-18,Delayed,Medium
ORD00227,2025-10-21,Kochi,Ecom Express,Clothing,Kochi-Bangalore,550,2.3,1.0,Tuesday,October,Autumn,1,2025-10-25,2025-10-26,Delayed,Medium
ORD00228,2025-10-07,Kochi,Delhivery,Furniture,Kochi-Bangalore,550,1.5,1.8,Tuesday,October,Autumn,1,2025-10-11,2025-10-12,Delayed,Medium
ORD00229,2025-11-21,Coimbatore,Ecom Express,Grocery,Kochi-Bangalore,550,1.3,1.0,Friday,November,Autumn,1,2025-11-24,2025-11-25,Delayed,Medium
ORD00230,2025-04-08,Coimbatore,BlueDart,Electronics,Chennai-Coimbatore,510,1.7,1.8,Tuesday,April,Summer,1,2025-04-12,2025-04-13,Delayed,Medium
ORD00231,2025-07-17,Hyderabad,BlueDart,Grocery,Kochi-Bangalore,550,1.7,2.5,Thursday,July,Monsoon,1,2025-07-22,2025-07-23,Delayed,Medium
ORD00232,2025-08-28,Coimbatore,Ecom Express,Grocery,Coimbatore-Kochi,190,2.3,1.0,Thursday,August,Monsoon,1,2025-09-01,2025-09-02,Delayed,Medium
ORD00233,2025-05-24,Bangalore,XpressBees,Pharmacy,Hyderabad-Chennai,630,1.2,2.3,Saturday,May,Summer,1,2025-05-28,2025-05-29,Delayed,Medium
ORD00234,2025-04-07,Chennai,BlueDart,Grocery,Kochi-Bangalore,550,1.6,1.7,Monday,April,Summer,0,2025-04-11,2025-04-11,On-Time,Low
ORD00235,2025-07-20,Coimbatore,BlueDart,Pharmacy,Chennai-Bangalore,350,2.9,2.8,Sunday,July,Monsoon,1,2025-07-26,2025-07-27,Delayed,Medium
ORD00236,2025-05-04,Kochi,DTDC,Pharmacy,Kochi-Bangalore,550,1.8,2.5,Sunday,May,Summer,1,2025-05-09,2025-05-10,Delayed,Medium
ORD00237,2025-07-06,Bangalore,BlueDart,Pharmacy,Coimbatore-Kochi,190,0.9,1.0,Sunday,July,Monsoon,0,2025-07-08,2025-07-08,On-Time,Low
ORD00238,2025-11-22,Kochi,DTDC,Electronics,Coimbatore-Kochi,190,2.0,1.5,Saturday,November,Autumn,0,2025-11-26,2025-11-26,On-Time,Low
ORD00239,2025-12-15,Bangalore,BlueDart,Grocery,Coimbatore-Kochi,190,0.5,2.3,Monday,December,Winter,0,2025-12-18,2025-12-18,On-Time,Low
ORD00240,2025-09-16,Coimbatore,BlueDart,Grocery,Coimbatore-Kochi,190,1.1,1.0,Tuesday,September,Monsoon,0,2025-09-19,2025-09-19,On-Time,Low
ORD00241,2025-05-28,Chennai,XpressBees,Pharmacy,Coimbatore-Kochi,190,1.4,1.0,Wednesday,May,Summer,0,2025-05-31,2025-05-31,On-Time,Low
ORD00242,2025-09-09,Kochi,XpressBees,Grocery,Chennai-Bangalore,350,1.3,1.9,Tuesday,September,Monsoon,2,2025-09-13,2025-09-15,Delayed,Medium
ORD00243,2025-12-12,Bangalore,BlueDart,Grocery,Chennai-Coimbatore,510,0.9,1.0,Friday,December,Winter,1,2025-12-14,2025-12-15,Delayed,Medium
ORD00244,2025-05-27,Hyderabad,Ecom Express,Pharmacy,Bangalore-Hyderabad,570,2.2,1.0,Tuesday,May,Summer,1,2025-05-31,2025-06-01,Delayed,Medium
ORD00245,2025-05-28,Coimbatore,Ecom Express,Furniture,Chennai-Coimbatore,510,2.3,1.8,Wednesday,May,Summer,1,2025-06-02,2025-06-03,Delayed,Medium
ORD00246,2025-12-18,Chennai,BlueDart,Furniture,Bangalore-Hyderabad,570,1.5,1.3,Thursday,December,Winter,0,2025-12-21,2025-12-21,On-Time,Low
ORD00247,2025-07-18,Coimbatore,Ecom Express,Pharmacy,Hyderabad-Chennai,630,2.0,1.9,Friday,July,Monsoon,1,2025-07-22,2025-07-23,Delayed,Medium
ORD00248,2025-11-04,Hyderabad,BlueDart,Electronics,Coimbatore-Kochi,190,1.5,1.4,Tuesday,November,Autumn,0,2025-11-07,2025-11-07,On-Time,Low
ORD00249,2025-05-08,Chennai,XpressBees,Grocery,Hyderabad-Chennai,630,1.9,2.5,Thursday,May,Summer,2,2025-05-13,2025-05-15,Delayed,Medium
ORD00250,2025-02-08,Hyderabad,Delhivery,Grocery,Hyderabad-Chennai,630,2.1,2.5,Saturday,February,Winter,1,2025-02-13,2025-02-14,Delayed,Medium
ORD00251,2025-12-04,Coimbatore,DTDC,Furniture,Bangalore-Hyderabad,570,2.5,1.8,Thursday,December,Winter,1,2025-12-09,2025-12-10,Delayed,Medium
ORD00252,2025-12-26,Bangalore,Ecom Express,Pharmacy,Chennai-Bangalore,350,1.7,1.0,Friday,December,Winter,1,2025-12-29,2025-12-30,Delayed,Medium
ORD00253,2025-05-09,Coimbatore,Ecom Express,Electronics,Coimbatore-Kochi,190,2.0,1.0,Friday,May,Summer,1,2025-05-12,2025-05-13,Delayed,Medium
ORD00254,2025-09-24,Coimbatore,XpressBees,Pharmacy,Kochi-Bangalore,550,1.7,3.1,Wednesday,September,Monsoon,1,2025-09-29,2025-09-30,Delayed,Medium
ORD00255,2025-05-31,Coimbatore,Ecom Express,Furniture,Hyderabad-Chennai,630,1.9,3.7,Saturday,May,Summer,1,2025-06-06,2025-06-07,Delayed,Medium
ORD00256,2025-10-25,Kochi,BlueDart,Furniture,Chennai-Coimbatore,510,1.9,2.5,Saturday,October,Autumn,2,2025-10-30,2025-11-01,Delayed,Medium
ORD00257,2025-04-09,Hyderabad,BlueDart,Grocery,Coimbatore-Kochi,190,1.4,1.0,Wednesday,April,Summer,1,2025-04-12,2025-04-13,Delayed,Medium
ORD00258,2025-09-20,Hyderabad,Delhivery,Clothing,Chennai-Bangalore,350,2.5,1.0,Saturday,September,Monsoon,2,2025-09-24,2025-09-26,Delayed,Medium
ORD00259,2025-09-09,Hyderabad,Delhivery,Electronics,Coimbatore-Kochi,190,2.5,2.5,Tuesday,September,Monsoon,0,2025-09-14,2025-09-14,On-Time,Low
ORD00260,2025-05-24,Kochi,Delhivery,Electronics,Kochi-Bangalore,550,1.7,2.2,Saturday,May,Summer,0,2025-05-28,2025-05-28,On-Time,Low
ORD00261,2025-12-12,Bangalore,BlueDart,Clothing,Kochi-Bangalore,550,1.7,2.1,Friday,December,Winter,0,2025-12-16,2025-12-16,On-Time,Low
ORD00262,2025-04-22,Coimbatore,Delhivery,Furniture,Hyderabad-Chennai,630,2.3,1.7,Tuesday,April,Summer,1,2025-04-26,2025-04-27,Delayed,Medium
ORD00263,2025-03-01,Bangalore,Delhivery,Pharmacy,Chennai-Coimbatore,510,1.0,2.2,Saturday,March,Summer,1,2025-03-05,2025-03-06,Delayed,Medium
ORD00264,2025-01-02,Kochi,BlueDart,Electronics,Hyderabad-Chennai,630,2.0,2.0,Thursday,January,Winter,0,2025-01-06,2025-01-06,On-Time,Low
ORD00265,2025-10-31,Hyderabad,XpressBees,Clothing,Chennai-Bangalore,350,1.3,1.0,Friday,October,Autumn,1,2025-11-03,2025-11-04,Delayed,Medium
ORD00266,2025-09-11,Coimbatore,Ecom Express,Grocery,Bangalore-Hyderabad,570,1.6,1.7,Thursday,September,Monsoon,4,2025-09-15,2025-09-19,Delayed,High
ORD00267,2025-05-20,Chennai,DTDC,Grocery,Kochi-Bangalore,550,1.7,2.1,Tuesday,May,Summer,1,2025-05-24,2025-05-25,Delayed,Medium
ORD00268,2025-02-06,Chennai,BlueDart,Furniture,Chennai-Coimbatore,510,1.7,2.8,Thursday,February,Winter,1,2025-02-11,2025-02-12,Delayed,Medium
ORD00269,2025-06-09,Bangalore,BlueDart,Electronics,Kochi-Bangalore,550,2.5,1.0,Monday,June,Monsoon,1,2025-06-13,2025-06-14,Delayed,Medium
ORD00270,2025-01-09,Hyderabad,DTDC,Pharmacy,Chennai-Bangalore,350,1.6,1.0,Thursday,January,Winter,0,2025-01-12,2025-01-12,On-Time,Low
ORD00271,2025-08-21,Chennai,DTDC,Electronics,Chennai-Bangalore,350,1.2,1.0,Thursday,August,Monsoon,1,2025-08-24,2025-08-25,Delayed,Medium
ORD00272,2025-04-09,Bangalore,Delhivery,Grocery,Kochi-Bangalore,550,1.7,1.2,Wednesday,April,Summer,2,2025-04-12,2025-04-14,Delayed,Medium
ORD00273,2025-05-27,Kochi,DTDC,Electronics,Hyderabad-Chennai,630,1.8,2.1,Tuesday,May,Summer,1,2025-05-31,2025-06-01,Delayed,Medium
ORD00274,2025-10-31,Bangalore,Ecom Express,Grocery,Kochi-Bangalore,550,0.9,1.5,Friday,October,Autumn,2,2025-11-03,2025-11-05,Delayed,Medium
ORD00275,2025-07-27,Bangalore,Ecom Express,Clothing,Hyderabad-Chennai,630,0.9,2.2,Sunday,July,Monsoon,2,2025-07-31,2025-08-02,Delayed,Medium
ORD00276,2025-05-11,Bangalore,Ecom Express,Clothing,Kochi-Bangalore,550,1.1,2.0,Sunday,May,Summer,1,2025-05-15,2025-05-16,Delayed,Medium
ORD00277,2025-06-01,Coimbatore,Ecom Express,Grocery,Hyderabad-Chennai,630,2.5,1.2,Sunday,June,Monsoon,2,2025-06-05,2025-06-07,Delayed,Medium
ORD00278,2025-02-23,Bangalore,Ecom Express,Pharmacy,Bangalore-Hyderabad,570,1.4,1.8,Sunday,February,Winter,1,2025-02-27,2025-02-28,Delayed,Medium
ORD00279,2025-04-30,Bangalore,Delhivery,Pharmacy,Coimbatore-Kochi,190,0.8,1.0,Wednesday,April,Summer,1,2025-05-02,2025-05-03,Delayed,Medium
ORD00280,2025-06-10,Coimbatore,BlueDart,Electronics,Coimbatore-Kochi,190,2.9,1.4,Tuesday,June,Monsoon,1,2025-06-15,2025-06-16,Delayed,Medium
ORD00281,2025-04-26,Coimbatore,DTDC,Grocery,Hyderabad-Chennai,630,1.5,1.6,Saturday,April,Summer,1,2025-04-30,2025-05-01,Delayed,Medium
ORD00282,2025-03-16,Kochi,BlueDart,Furniture,Hyderabad-Chennai,630,1.4,1.8,Sunday,March,Summer,2,2025-03-20,2025-03-22,Delayed,Medium
ORD00283,2025-04-23,Hyderabad,DTDC,Pharmacy,Bangalore-Hyderabad,570,2.3,1.3,Wednesday,April,Summer,0,2025-04-27,2025-04-27,On-Time,Low
ORD00284,2025-04-14,Chennai,Delhivery,Pharmacy,Coimbatore-Kochi,190,2.2,1.0,Monday,April,Summer,0,2025-04-18,2025-04-18,On-Time,Low
ORD00285,2025-12-06,Chennai,Delhivery,Clothing,Bangalore-Hyderabad,570,1.7,1.8,Saturday,December,Winter,1,2025-12-10,2025-12-11,Delayed,Medium
ORD00286,2025-09-11,Bangalore,XpressBees,Pharmacy,Chennai-Bangalore,350,0.6,2.2,Thursday,September,Monsoon,1,2025-09-14,2025-09-15,Delayed,Medium
ORD00287,2025-08-15,Kochi,XpressBees,Pharmacy,Kochi-Bangalore,550,1.8,1.8,Friday,August,Monsoon,2,2025-08-19,2025-08-21,Delayed,Medium
ORD00288,2025-04-22,Bangalore,Delhivery,Pharmacy,Coimbatore-Kochi,190,0.5,1.6,Tuesday,April,Summer,0,2025-04-25,2025-04-25,On-Time,Low
ORD00289,2025-04-09,Chennai,Delhivery,Grocery,Hyderabad-Chennai,630,2.7,3.2,Wednesday,April,Summer,1,2025-04-15,2025-04-16,Delayed,Medium
ORD00290,2025-06-02,Coimbatore,DTDC,Grocery,Chennai-Coimbatore,510,2.1,1.5,Monday,June,Monsoon,1,2025-06-06,2025-06-07,Delayed,Medium
ORD00291,2025-12-15,Hyderabad,Delhivery,Clothing,Chennai-Bangalore,350,2.1,1.0,Monday,December,Winter,0,2025-12-19,2025-12-19,On-Time,Low
ORD00292,2025-12-04,Kochi,BlueDart,Electronics,Kochi-Bangalore,550,1.6,1.4,Thursday,December,Winter,0,2025-12-07,2025-12-07,On-Time,Low
ORD00293,2025-07-13,Coimbatore,DTDC,Pharmacy,Chennai-Coimbatore,510,2.9,1.0,Sunday,July,Monsoon,1,2025-07-17,2025-07-18,Delayed,Medium
ORD00294,2025-11-06,Hyderabad,Delhivery,Electronics,Bangalore-Hyderabad,570,1.4,3.6,Thursday,November,Autumn,1,2025-11-11,2025-11-12,Delayed,Medium
ORD00295,2025-06-12,Kochi,DTDC,Grocery,Kochi-Bangalore,550,1.4,1.4,Thursday,June,Monsoon,2,2025-06-15,2025-06-17,Delayed,Medium
ORD00296,2025-07-27,Kochi,DTDC,Pharmacy,Bangalore-Hyderabad,570,2.0,1.3,Sunday,July,Monsoon,1,2025-07-31,2025-08-01,Delayed,Medium
ORD00297,2025-06-18,Chennai,Ecom Express,Electronics,Bangalore-Hyderabad,570,1.9,1.2,Wednesday,June,Monsoon,1,2025-06-22,2025-06-23,Delayed,Medium
ORD00298,2025-06-10,Coimbatore,XpressBees,Electronics,Hyderabad-Chennai,630,3.1,1.7,Tuesday,June,Monsoon,5,2025-06-15,2025-06-20,Delayed,High
ORD00299,2025-03-09,Kochi,DTDC,Furniture,Bangalore-Hyderabad,570,2.6,1.7,Sunday,March,Summer,1,2025-03-14,2025-03-15,Delayed,Medium
ORD00300,2025-10-16,Kochi,DTDC,Grocery,Chennai-Coimbatore,510,2.4,2.6,Thursday,October,Autumn,1,2025-10-21,2025-10-22,Delayed,Medium
ORD00301,2025-10-04,Hyderabad,Ecom Express,Clothing,Chennai-Bangalore,350,1.4,2.4,Saturday,October,Autumn,1,2025-10-08,2025-10-09,Delayed,Medium
ORD00302,2025-10-31,Chennai,Delhivery,Clothing,Hyderabad-Chennai,630,1.1,1.0,Friday,October,Autumn,1,2025-11-03,2025-11-04,Delayed,Medium
ORD00303,2025-05-15,Bangalore,DTDC,Furniture,Chennai-Bangalore,350,0.8,2.3,Thursday,May,Summer,0,2025-05-19,2025-05-19,On-Time,Low
ORD00304,2025-07-14,Chennai,Ecom Express,Electronics,Bangalore-Hyderabad,570,1.4,3.1,Monday,July,Monsoon,1,2025-07-19,2025-07-20,Delayed,Medium
ORD00305,2025-05-08,Bangalore,BlueDart,Furniture,Coimbatore-Kochi,190,0.5,1.0,Thursday,May,Summer,1,2025-05-10,2025-05-11,Delayed,Medium
ORD00306,2025-02-02,Coimbatore,Ecom Express,Furniture,Kochi-Bangalore,550,2.7,1.2,Sunday,February,Winter,1,2025-02-06,2025-02-07,Delayed,Medium
ORD00307,2025-06-25,Coimbatore,XpressBees,Grocery,Hyderabad-Chennai,630,1.5,2.5,Wednesday,June,Monsoon,1,2025-06-29,2025-06-30,Delayed,Medium
ORD00308,2025-01-22,Kochi,XpressBees,Pharmacy,Bangalore-Hyderabad,570,1.2,1.5,Wednesday,January,Winter,4,2025-01-25,2025-01-29,Delayed,High
ORD00309,2025-08-26,Coimbatore,Delhivery,Electronics,Hyderabad-Chennai,630,1.8,3.1,Tuesday,August,Monsoon,1,2025-08-31,2025-09-01,Delayed,Medium
